21656;1003;"2";2;83;52;"2016-08-15 20:00:00";"2016-08-04 00:30:00";"2016-08-15 08:00:00";"2016-08-15 04:31:08";60;"";"";"21Z Farnell Avenue, Carlingford, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.77240590,151.03692150";"";"INSPECTED"
21657;1003;"2";2;81;52;"2016-08-15 21:00:00";"2016-08-04 00:30:00";"2016-08-15 06:00:00";"2016-08-15 04:40:16";60;"";"";"19Z Treeview Place, North Rocks, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76829530,151.02280150";"";"INSPECTED"
21658;1003;"2";0;86;52;"2016-08-15 21:00:00";"2016-08-04 00:30:00";"2016-08-15 06:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
21659;1003;"2";0;2719;52;"2016-08-15 22:00:00";"2016-08-04 00:30:00";"2016-08-15 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
17223;1003;"2";-1;0;0;"2016-08-03 17:53:31";"";"2016-08-03 00:53:31";"";0;"";"";"";"";"";"SHUTDOWN_EVENT"
17224;1003;"2";-1;0;0;"2016-08-03 17:54:44";"";"2016-08-03 00:54:44";"";0;"";"";"";"";"";"SHUTDOWN_EVENT"
17225;1003;"2";-1;0;0;"2016-08-03 17:55:02";"";"2016-08-03 00:55:02";"";0;"";"";"";"";"";"SHUTDOWN_EVENT"
17226;1003;"2";-1;0;0;"2016-08-03 18:14:55";"";"2016-08-03 01:14:55";"";0;"";"";"";"";"";"SHUTDOWN_EVENT"
17539;1003;"2";-1;0;0;"2016-08-03 19:09:01";"";"2016-08-03 02:09:01";"";0;"";"";"";"";"";"SHUTDOWN_EVENT"
18935;1003;"2";0;147;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
18936;1003;"2";0;127;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
18937;1003;"2";0;129;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
18938;1003;"2";0;128;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
18970;1003;"2";0;2721;50;"2016-08-05 22:30:00";"2016-02-15 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18971;1003;"2";0;2724;50;"2016-08-05 22:30:00";"2016-02-15 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18972;1003;"2";0;2725;50;"2016-08-05 22:30:00";"2016-02-15 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18973;1003;"2";0;70;50;"2016-08-05 22:30:00";"2016-03-21 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18974;1003;"2";0;2718;50;"2016-08-05 22:30:00";"2016-08-04 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18975;1003;"2";0;2720;50;"2016-08-05 22:30:00";"2016-08-04 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18976;1003;"2";0;56;50;"2016-08-05 23:00:00";"2016-01-22 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18977;1003;"2";0;68;50;"2016-08-05 23:00:00";"2016-01-25 00:30:00";"2016-08-05 08:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
18979;1003;"2";0;71;50;"2016-08-05 23:30:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
18980;1003;"2";0;141;50;"2016-08-05 23:30:00";"2016-02-12 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18982;1003;"2";0;140;50;"2016-08-05 23:30:00";"2016-02-15 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18983;1003;"2";0;142;50;"2016-08-05 23:30:00";"2016-02-15 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18984;1003;"2";0;143;50;"2016-08-05 23:30:00";"2016-02-15 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18985;1003;"2";0;53;50;"2016-08-06 00:00:00";"2016-03-21 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18986;1003;"2";0;145;50;"2016-08-06 00:00:00";"2016-03-21 00:00:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18987;1003;"2";0;53;50;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18988;1003;"2";0;62;50;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18989;1003;"2";0;88;50;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18990;1003;"2";0;145;50;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18991;1003;"2";0;146;50;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18992;1003;"2";0;68;50;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18993;1003;"2";0;54;50;"2016-08-06 05:00:00";"2016-02-16 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18994;1003;"2";0;60;50;"2016-08-06 05:00:00";"2016-03-17 00:30:00";"2016-08-05 13:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
18995;1003;"2";0;2731;50;"2016-08-06 05:00:00";"2016-05-04 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18996;1003;"2";0;56;50;"2016-08-06 05:30:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
18997;1003;"2";0;70;50;"2016-08-06 05:30:00";"2016-02-25 00:30:00";"2016-08-05 13:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
19024;1003;"2";2;91;50;"";"";"";"2016-08-05 01:22:41";0;"";"";"105 Bella Vista Drive, Bella Vista, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74305980,150.95932050";"";"UNSCHEDULED"
19025;1003;"2";2;136;50;"2016-08-05 20:00:00";"2016-01-28 00:30:00";"2016-08-05 04:00:00";"2016-08-05 01:25:05";60;"";"";"10 Wainwright Mews, Bella Vista, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74065480,150.95804460";"";"EARLY"
19026;1003;"2";2;91;51;"2016-08-05 20:00:00";"2016-02-16 00:30:00";"2016-08-05 08:00:00";"2016-08-05 01:22:41";60;"";"";"";"";"";"EARLY"
19027;1003;"2";2;90;50;"2016-08-05 23:00:00";"2016-01-28 00:30:00";"2016-08-05 08:30:00";"2016-08-05 01:31:07";60;"";"";"11 Elizabeth MacArthur Drive, Bella Vista, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73989530,150.95228480";"";"EARLY"
19028;1003;"2";2;134;50;"";"";"";"2016-08-05 01:32:16";0;"";"";"11 Elizabeth MacArthur Drive, Bella Vista, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73951690,150.95223680";"";"UNSCHEDULED"
19029;1003;"2";2;134;51;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 01:32:16";60;"";"";"";"";"";"EARLY"
19030;1003;"2";2;109;51;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 01:44:31";60;"";"";"147-151 Sanctuary Drive, Rouse Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.68712240,150.92943200";"";"EARLY"
19031;1003;"2";2;117;51;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 01:50:08";60;"";"";"7 Arnold Janssen Drive, Beaumont Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.69847690,150.94356120";"";"EARLY"
19032;1003;"2";2;51;50;"2016-08-05 23:30:00";"2016-02-15 00:30:00";"2016-08-05 08:30:00";"2016-08-05 01:58:52";60;"";"";"3 Columbia Court, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73023380,150.97159900";"";"EARLY"
19033;1003;"2";2;138;50;"";"";"";"2016-08-05 02:01:31";0;"";"";"3 Columbia Court, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.72994990,150.97118410";"";"UNSCHEDULED"
19034;1003;"2";2;137;50;"";"";"";"2016-08-05 02:02:33";0;"";"";"3 Columbia Court, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73075830,150.97093000";"";"UNSCHEDULED"
19035;1003;"2";2;131;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 02:17:56";60;"";"";"Caterson Drive, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.71733460,150.98553450";"";"EARLY"
19036;1003;"2";2;72;50;"2016-08-05 22:00:00";"2016-03-21 00:30:00";"2016-08-05 08:00:00";"2016-08-05 02:25:07";60;"";"";"Caterson Drive, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.72077080,150.98295910";"";"EARLY"
19037;1003;"2";2;67;50;"2016-08-05 20:00:00";"2016-01-25 00:30:00";"2016-08-05 04:00:00";"2016-08-05 02:29:20";60;"";"";"39 Gilbert Road, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.71856870,150.98788790";"";"EARLY"
19038;1003;"2";0;58;50;"2016-08-05 18:30:00";"2016-01-25 00:30:00";"2016-08-05 02:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
19039;1003;"2";2;149;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 02:40:13";60;"";"";"83 Gilbert Road, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.71391890,150.99419130";"";"EARLY"
19040;1003;"2";2;74;50;"2016-08-05 19:00:00";"2016-01-20 00:30:00";"2016-08-05 04:00:00";"2016-08-05 02:41:50";60;"";"";"87 Gilbert Road, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.71360360,150.99465340";"";"INSPECTED"
19041;1003;"2";2;66;50;"2016-08-05 20:00:00";"2016-03-21 00:30:00";"2016-08-05 08:00:00";"2016-08-05 02:47:01";60;"";"";"2 Tristan Court, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.70910580,150.99088470";"";"EARLY"
19042;1003;"2";2;92;50;"2016-08-05 20:00:00";"2016-03-21 00:30:00";"2016-08-05 08:00:00";"2016-08-05 02:52:33";60;"";"";"74Z-76Z Glenhaven Road, Glenhaven, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.69960080,151.00217820";"";"EARLY"
19043;1003;"2";2;93;50;"2016-08-05 21:00:00";"2016-03-17 00:30:00";"2016-08-05 06:00:00";"2016-08-05 02:56:56";60;"";"";"2 Edgecliff Road, Glenhaven, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.69188820,150.99201490";"";"EARLY"
19045;1003;"2";2;148;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 03:09:23";60;"";"";"48 Kenthurst Road, Dural, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.69011480,151.01704630";"";"INSPECTED"
19046;1003;"2";2;96;50;"2016-08-05 20:00:00";"2016-03-21 00:30:00";"2016-08-05 06:00:00";"2016-08-05 03:19:50";60;"";"";"23 Park Road, Kenthurst, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.63926280,151.00052370";"";"INSPECTED"
19047;1003;"2";0;2731;50;"2016-08-05 18:00:00";"2016-05-04 00:30:00";"2016-08-05 03:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
19049;1003;"2";2;76;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 05:00:00";"2016-08-05 03:38:50";60;"";"";"21 Heritage Park Drive, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.71964550,151.01322600";"";"EARLY"
19050;1003;"2";2;86;50;"";"";"";"2016-08-05 03:56:52";0;"";"";"30A Castle Hill Road, West Pennant Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74629020,151.04877200";"";"UNSCHEDULED"
19051;1003;"2";2;86;52;"2016-08-05 21:00:00";"2016-08-04 00:30:00";"2016-08-05 06:00:00";"2016-08-05 03:56:52";60;"";"";"";"";"";"EARLY"
19054;1003;"2";2;89;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 04:02:00";60;"";"";"41 Coonara Avenue, West Pennant Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74591280,151.03122960";"";"INSPECTED"
19055;1003;"2";2;88;50;"2016-08-05 21:00:00";"2016-08-02 00:30:00";"2016-08-05 06:00:00";"2016-08-05 04:11:16";60;"";"";"41 Coonara Avenue, West Pennant Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74587100,151.03101210";"";"INSPECTED"
19056;1003;"2";2;65;50;"2016-08-05 19:00:00";"2016-03-17 00:30:00";"2016-08-05 03:30:00";"2016-08-05 04:24:15";60;"";"";"27 Castlewood Drive, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73817330,151.01969010";"";"LATE"
19057;1003;"2";2;75;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 04:28:28";60;"";"";"139 Cecil Avenue, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73757320,151.00914030";"";"INSPECTED"
19060;1003;"2";2;78;50;"2016-08-05 19:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 04:33:26";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74508520,151.00120560";"";"INSPECTED"
19061;1003;"2";2;71;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 04:40:18";60;"";"";"242Z Excelsior Avenue, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74983770,151.00838140";"";"INSPECTED"
19062;1003;"2";2;84;52;"2016-08-06 00:00:00";"2016-08-04 00:30:00";"2016-08-05 08:30:00";"2016-08-05 04:50:26";60;"";"";"15 Moseley Street, Carlingford, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.77574630,151.04972670";"";"EARLY"
19063;1003;"2";2;70;50;"2016-08-05 20:30:00";"2016-01-25 00:30:00";"2016-08-05 04:30:00";"2016-08-05 04:52:22";60;"";"";"8 Azalea Grove, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73579700,150.98827220";"";"LATE"
19064;1003;"2";2;83;52;"2016-08-05 20:00:00";"2016-08-04 00:30:00";"2016-08-05 08:00:00";"2016-08-05 04:56:55";60;"";"";"21Z Farnell Avenue, Carlingford, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.77247580,151.03698710";"";"INSPECTED"
19065;1003;"2";2;55;50;"2016-08-05 20:00:00";"2016-01-25 00:30:00";"2016-08-05 04:00:00";"2016-08-05 05:00:09";60;"";"";"9B Old Northern Road, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76111810,150.99317180";"";"LATE"
19066;1003;"2";2;64;50;"2016-08-05 20:00:00";"2016-02-16 00:30:00";"2016-08-05 04:00:00";"2016-08-05 05:01:32";60;"";"";"Raemot Lane, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76074030,150.99334960";"";"LATE"
19067;1003;"2";2;80;52;"2016-08-05 21:00:00";"2016-08-04 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:01:56";60;"";"";"385C North Rocks Road, Carlingford, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76982420,151.03765190";"";"INSPECTED"
19068;1003;"2";2;61;50;"2016-08-05 20:00:00";"2016-03-21 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:06:56";60;"";"";"1 Yattenden Crescent, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76467320,150.99446920";"";"INSPECTED"
19069;1003;"2";2;63;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 05:11:38";60;"";"";"390 Windsor Road, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76105260,150.99111910";"";"INSPECTED"
19070;1003;"2";2;60;50;"2016-08-05 21:00:00";"2016-03-17 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:19:07";60;"";"";"26-28 Gleeson Avenue, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.75714270,150.98211570";"";"INSPECTED"
19071;1003;"2";2;82;52;"";"";"";"2016-08-05 05:35:57";0;"";"";"79 Murray Farm Road, Carlingford, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76362880,151.03692000";"";"UNSCHEDULED"
19072;1003;"2";2;56;50;"2016-08-05 20:30:00";"2016-01-25 00:30:00";"2016-08-05 04:30:00";"2016-08-05 05:36:15";60;"";"";"76 Gooden Drive, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76990600,150.97323240";"";"LATE"
19073;1003;"2";2;114;51;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:36:37";60;"";"";"Commercial Road, Rouse Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.68424490,150.92925760";"";"INSPECTED"
19074;1003;"2";2;115;51;"2016-08-05 20:00:00";"2016-03-21 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:44:15";60;"";"";"Rouse Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.67217600,150.92010490";"";"INSPECTED"
19075;1003;"2";2;81;52;"2016-08-05 21:00:00";"2016-08-04 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:44:24";60;"";"";"31 Lawndale Avenue, North Rocks, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76864890,151.02383060";"";"INSPECTED"
19076;1003;"2";2;52;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:50:23";60;"";"";"90 Baulkham Hills Road, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76329560,150.96515650";"";"INSPECTED"
19077;1003;"2";2;53;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 05:56:25";60;"";"";"66 Peel Road, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.75007710,150.96822970";"";"INSPECTED"
19078;1003;"2";2;79;52;"";"";"";"2016-08-05 05:57:00";0;"";"";"28 Mary Street, Northmead, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.78073560,151.00213350";"";"UNSCHEDULED"
19080;1003;"2";0;146;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
19084;1003;"2";0;113;50;"2016-08-05 21:00:00";"2016-08-02 00:30:00";"2016-08-05 06:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
19085;1003;"2";0;54;50;"2016-08-05 21:00:00";"2016-01-22 00:30:00";"2016-08-05 06:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
19086;1003;"2";0;145;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
19087;1003;"2";0;62;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
19088;1003;"2";0;85;52;"2016-08-05 21:00:00";"2016-08-04 00:30:00";"2016-08-05 06:00:00";"";60;"";"";"";"";"";"UNINSPECTED"
19089;1003;"2";2;50;50;"2016-08-05 21:00:00";"2016-01-25 00:30:00";"2016-08-05 06:00:00";"2016-08-05 06:05:47";60;"";"";"83 Crestwood Drive, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74153570,150.97159830";"";"LATE"
19090;1003;"2";2;137;50;"";"";"";"2016-08-05 06:28:12";0;"";"";"3 Columbia Court, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73072910,150.97090920";"";"DUPLICATE"
19091;1003;"2";2;138;50;"";"";"";"2016-08-05 06:29:39";0;"";"";"3 Columbia Court, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.72998600,150.97110240";"";"DUPLICATE"
19092;1003;"2";0;2733;50;"2016-08-05 18:30:00";"2016-08-02 00:30:00";"2016-08-05 06:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
19093;1003;"2";2;51;50;"";"";"";"2016-08-05 06:31:11";0;"";"";"3 Columbia Court, Baulkham Hills, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73026070,150.97153220";"";"DUPLICATE"
19094;1003;"2";2;132;50;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 06:49:28";60;"";"";"150 Showground Road, Castle Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.72282030,150.98538620";"";"INSPECTED"
19095;1003;"2";2;114;51;"2016-08-05 23:30:00";"2016-01-22 00:30:00";"2016-08-05 08:30:00";"2016-08-05 07:11:44";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.68409710,150.92901670";"";"INSPECTED"
19096;1003;"2";2;118;51;"2016-08-05 21:00:00";"2016-01-20 00:30:00";"2016-08-05 06:00:00";"2016-08-05 07:15:29";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.68496310,150.93205970";"";"LATE"
19097;1003;"2";2;113;51;"2016-08-06 00:00:00";"2016-03-21 00:30:00";"2016-08-05 08:30:00";"2016-08-05 07:33:17";60;"";"";"92 Wrights Road, Kellyville, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.71454800,150.97335690";"";"INSPECTED"
19098;1003;"2";2;110;51;"2016-08-05 20:00:00";"2016-03-21 00:30:00";"2016-08-05 06:00:00";"2016-08-05 07:40:12";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.71759680,150.95749100";"";"LATE"
19099;1003;"2";2;136;51;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"2016-08-05 07:50:40";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.74402560,150.95559910";"";"EARLY"
19100;1003;"2";2;134;51;"2016-08-06 05:30:00";"2016-01-22 00:30:00";"2016-08-05 13:30:00";"2016-08-05 07:56:34";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.73918520,150.95257040";"";"EARLY"
19102;1003;"2";2;111;51;"2016-08-05 20:00:00";"2016-03-21 00:30:00";"2016-08-05 06:00:00";"2016-08-05 08:04:27";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.75149790,150.95361630";"";"LATE"
19103;1003;"2";0;2722;51;"2016-08-05 22:30:00";"2016-08-04 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
19104;1003;"2";0;2723;51;"2016-08-05 22:30:00";"2016-08-04 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
19105;1003;"2";0;2726;51;"2016-08-05 22:30:00";"2016-08-04 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
19108;1003;"2";0;2719;52;"2016-08-05 22:00:00";"2016-08-04 00:30:00";"2016-08-05 08:30:00";"";60;"";"";"";"";"";"UNINSPECTED"
19109;1003;"2";2;112;51;"2016-08-05 20:00:00";"2016-01-22 00:30:00";"2016-08-05 08:00:00";"2016-08-05 08:55:22";60;"";"";"39-41 Clower Avenue, Rouse Hill, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.68007210,150.92078230";"";"LATE"
19110;1003;"2";2;114;51;"2016-08-06 05:00:00";"2016-01-20 00:30:00";"2016-08-05 13:30:00";"2016-08-05 09:09:20";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.68407330,150.92910620";"";"EARLY"
19111;1003;"2";2;116;51;"2016-08-05 19:00:00";"2016-01-25 00:30:00";"2016-08-05 03:00:00";"2016-08-05 09:18:06";60;"";"";"Currie Avenue, Annangrove, Australia";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.67129240,150.95842650";"";"LATE"
19112;1003;"2";2;62;51;"2016-08-06 00:00:00";"2016-03-21 00:30:00";"2016-08-05 08:30:00";"2016-08-05 10:01:46";60;"";"";"ADDRESS_NOT_FOUND";"https://maps.google.com/maps?um=1&ie=UTF-8&sa=N&tab=wl&q=-33.76421280,150.98227160";"";"LATE"
